rec_id,ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
R66289619,f119666892,sarah,nicole,smith,f,31,31/8/1989, 8  Grevillea  Circuit ,Nightcliff,810.0,NT, 08  4327  0351 ,,certificate-iii,automotive-worker,-9999.0, 8092  7710  1220  8757 ,12,2020-12-09T24:27+00:00
R95083933,b159809333,william,dearman,cloninger,f,24,29/1/1996, 33  moonlight  drive  jubilee  vale , jubilee  pocket ,4802.0,qld, 07  8420  8242 ,fbdgnnlabg@gmail.com,secondary-school,factory-worker,17325.0, 7562  3587  7332  0832 ,5,2020-02-13t06:25+00:00
R51487471,c141857741,leon,lavar,gentles,f,45,12/8/1975, 3  kingfisher  parade  newhaven  court , north  rockhampton ,4701.0,qld, 07  8853  4567 ,gentles88@mail.com,certificate-iii,automotive-worker,72021.0, 8163  7886  2828  0033 ,24,2018-11-18t05:46+00:00
R01923853,h131028395,jimmy,,hoofnagle,f,59,1/4/1960, 13  New  Mount  Pleasant  Road ,Balgownie,2519.0,NSW, 02  9254  0980 ,hoofnagle10@gmail.com,doctoral-degree,chief-executive,, 3551  9632  4407  6201 ,40,2018-04-15T23:34+00:00
R00747734,c170443770,james,william,muzher,f,62,11/10/1958, 85  hester  street  cambrai  village ,merriwa,6030.0,wa, 08  7890  0237 ,gmjipasmcr@mail.com,certificate-iii,other-technician,125294.0, 4386  2330  7124  9443 ,42,2019-03-16t22:23+00:00
R66508452,h142685056,luwana,e,foresman,f,15,5/10/2005, 2  bay  berry  lane  st  vincents  specialists  centre ,robina,4226.0,qld, 07  0820  6028 ,luwana.foresman@aol.com,secondary-school,,0.0,,0,2020-02-19t23:04+00:00
R59138395,g159895313,jane,riggan,long,f,54,23/7/1966, 48  the  mall  paspalis  centrepoint ,darwin,800.0,nt, 08  8619  7470 ,jane70@hotmail.com,secondary-school,construction-labourer,18886.0, 5964  7374  1806  2696 ,35,2020-01-14t04:27+00:00
R37055728,g157538720,donald,bobby,allen,m,22,4/5/1994, 24  Joyce  Avenue ,Wyoming,2250.0,NSW, 02  0721  9090 ,hgbioaihpa@yahoo.com,secondary-school,taxi-driver,16012.0, 4731  8610  4828  0101 ,7,2016-05-18T18:02+00:00
R13445527,c174231545,randy,lester,riley,f,51,23/7/1969, 1  woolooga  road  wdgee  street ,gympie,4570.0,qld, 07  5024  4810 ,randy.riley@aol.com,advance-diploma,ict-technician,84213.0, 4884  1306  5662  7635 ,32,2020-07-05t14:48+00:00
R44357847,e157434847,eric,gene,cecil,m,78,11/6/1940, 475  Henderson  Street ,Lavington,2641.0,NSW, 02  1539  1442 ,eric.cecil@gmail.com,certificate-i,re-tired,0.0, 7927  0567  3162  7978 ,45,2018-02-13T08:08+00:00
R07120249,g179122400,philip,d,wilson,f,66,23/2/1951, 30  Seabrook  Street ,Elanora,4221.0,QLD, 07  5492  5174 ,philip.wilson@aol.com,advance-diploma,other-technician,107024.0, 2445  7201  6285  2129 ,50,2017-09-13T21:11+00:00
R56467324,d165264374,paul,john,counts,f,65,26/5/1955, 163  gawler  road  belle  monte ,gawler,7315.0,tas, 03  5668  6526 ,paul46@aol.com,certificate-ii,carer,55696.0, 0781  7642  0018  5173 ,45,2019-12-20t23:55+00:00
R82269214,g118926224,alex,earl,burgess,f,73,3/10/1947, 113  north  terrace  rowethorpe ,bentley,6102.0,wa, 08  6189  1987 ,burgess89@gmail.com,certificate-iii,ict-technician,90895.0, 1376  6007  0335  2234 ,54,2020-02-11t15:46+00:00
R70694496,h196674490,matthew,gene,hobbs,m,59,25/9/1961, 3331  coral  road  benjamin  lagoon , humpty  doo ,836.0,nt, 08  8015  2674 ,matthew49@gmail.com,advance-diploma,ict-technician,130838.0, 7759  9909  8496  3044 ,31,2011-01-12t10:16+00:00
R17439961,i163719194,ricky,joseph,nelson,m,25,15/11/1995, 1  callistemon  drive  house  b ,federal,2480.0,nsw, 02  2361  5722 ,ricky69@hotmail.com,doctoral-degree,manager,133972.0, 7956  2221  3632  0113 ,6,2020-04-27t06:33+00:00
R21200131,b110321102,veronica,marie,lewis,f,19,8/5/2001, 16  davies  road  north  walmer ,walmer,3463.0,vic, 03  8426  3406 ,lewis.veronica@yahoo.com,diploma,other-technician,103937.0, 1474  2571  9031  7420 ,0,2020-06-27t06:08+00:00
R78869655,g186556879,reidunn,ingrid,deaver,f,32,16/1/1988, 106  Humphries  Terrace , Woodville  Gardens ,5012.0,SA,,deaver.reidunn@mail.com.au,certificate-ii,construction-worker,, 0205  0593  5140  3956 ,13,2020-05-01T22:46+00:00
R97565722,c192775256,cynthis,suddreth,brown,f,35,30/1/1985, 295  majestic  drive  parklea  garden  village ,parklea,2768.0,nsw, 02  9116  7180 ,cynthis72@yahoo.com,graduate-diploma,health-professional,87238.0, 0910  2959  0364  0313 ,13,2017-05-20t07:33+00:00
R74764595,e147457965,marques,e,prueitt,f,34,24/11/1986, 60  paul  coe  crescent  jacana  park ,ngunnawal,2913.0,act,,prueitt.marques@mail.com.au,masters-degree,legislator,119070.0, 5005  0317  0184  6881 ,15,2020-05-18t17:28+00:00
R59107018,g150908117,joey,allen,williamson,m,36,1/2/1984, 41  cavenagh  street  plaza  bldg ,darwin,800.0,nt, 08  7437  4966 ,joey90@aol.com,certificate-iii,engineering-worker,, 0221  0724  9485  5397 ,17,2020-05-07t16:08+00:00
R06333378,h133380376,joe,aaron,digangi,m,22,7/9/1994, 107  Irvine  Street ,Watson,2602.0,ACT, 02  6732  0385 ,joe.digangi@hotmail.com,senior-secondary-school,other-clerical-worker,36075.0, 9318  0227  5067  2437 ,7,2016-10-21T22:56+00:00
R93708447,g183470497,greg,barabbasshonte,leachman,f,53,10/8/1967, 8  bauhinia  lane  earlhaven ,nerang,4211.0,qld, 07  5045  3788 ,greg.leachman@hotmail.com,secondary-school,factory-worker,18938.0, 2152  2351  2222  9458 ,34,2020-05-04t15:57+00:00
R26462075,a162456702,allen,joe,mcmurry,f,78,30/4/1940, 2249  Midland  Highway ,Bannockburn,3331.0,VIC, 03  6806  8491 ,ssmaqkfbcr@mail.com,bachelor-degree,ict-technician,-9999.0, 3561  4223  1767  6000 ,56,2013-04-04T24:28+00:00
R16471033,f130713614,william,roger,burrell,m,39,16/8/1981, 5  canal  road  parkridge  retirement  village ,paynesville,3880.0,vic, 03  1863  0257 ,burrell18@mail.com.au,diploma,ict-technician,130944.0, 0664  1632  9225  4976 ,20,2020-02-26t06:05+00:00
R50925212,i122512095,temekia,r,call,f,79,30/6/1941, 101  Port  Hacking  Road ,Sylvania,2224.0,NSW, 02  8046  9508 ,dqqsqhhtit@aol.com,secondary-school,re-tired,0.0, 6855  4151  9396  0301 ,45,2019-07-16T21:40+00:00
R17603933,g173630391,maxine,strickland,vance,f,34,5/11/1986, 584  oxford  street  bottom  flat , bondi  junction ,2022.0,nsw, 02  7557  0737 ,maxine76@hotmail.com,senior-secondary-school,other-clerical-worker,-9999.0, 4758  9245  6210  7962 ,13,2018-07-04t05:43+00:00
R17702034,h137721040,lovell,,horne,f,39,3/1/1978, 202  Spit  Road ,Mosman,2088.0,NSW, 02  8364  7207 ,lovell59@mail.com,certificate-ii,construction-worker,63760.0, 4670  8879  4655  3389 ,23,2017-10-02T14:32+00:00
R88124397,e189274831,annette,lenette,candy,f,38,2/2/1982, 90  avoca  drive  kincumber  medical  cntre ,kincumber,2251.0,nsw, 02  3829  9277 ,annette42@mail.com,senior-secondary-school,taxi-driver,, 8613  7043  5318  7672 ,19,2020-06-22t20:24+00:00
R09915829,f191998052,andrea,marie,rice,f,19,26/4/2001, 5  james  street  stevlee , moss  vale ,2577.0,nsw,,iepqfosnlc@yahoo.com,bachelor-degree,ict-technician,125583.0, 3525  1412  0721  5566 ,0,2020-05-14t18:17+00:00
R05854681,b185061485,eugenia,c,harris,f,24,23/1/1992, Melrossa  Road ,Traralgon,3844.0,VIC, 03  2686  8297 ,harris25@aol.com,certificate-iii,automotive-worker,-9999.0, 0529  7174  7038  4837 ,7,2014-06-20T10:41+00:00
R11198108,e198011118,edward,christopher,wallace,m,53,10/10/1965, 32  Austin  Avenue ,Croydon,2132.0,NSW,,,bachelor-degree,ict-professional,, 8478  7294  3537  0793 ,35,2017-09-17T12:39+00:00
R53232009,f132350902,jamie,allen,barbee,f,31,11/2/1989, 169  maybe  street  cascade ,bombala,2632.0,nsw, 02  2858  4894 ,esfinjdeha@mail.com,certificate-iv,automotive-worker,80946.0, 6735  0139  9639  4177 ,12,2020-07-02t24:07+00:00
R09512720,h120190275,desmond,dale,haynes,m,21,3/11/1999, 998  samford  road  keperra  sanctuary  aged  hostel ,keperra,4054.0,qld, 07  5756  9673 ,haynes.desmond@mail.com.au,senior-secondary-school,machinary-driver,11316.0, 2855  7296  2818  6463 ,2,2020-01-11t07:59+00:00
R72728364,a142773628,brenda,mclamb,hernandezliveth,f,33,15/5/1985, 5  Corambara  Crescent ,Toormina,2452.0,NSW, 02  0297  3666 ,gmdkmqtojl@yahoo.com,advance-diploma,ict-technician,71604.0, 5471  9391  5949  7748 ,12,2014-08-21T23:30+00:00
R27331108,i120187331,andrew,bautista,bradley,f,23,25/11/1993, 98  Darling  Street ,Balmain,2041.0,NSW, 02  4443  1330 ,andrew.bradley@mail.com.au,masters-degree,manager,, 6107  0602  5856  9391 ,8,2016-01-25T13:50+00:00
R75912713,a121937517,john,richard,tuck,f,21,18/9/1999, 11  nicholson  street  flt  2 , balwyn  north ,3104.0,vic, 03  8017  3032 ,john2@aol.com,diploma,ict-technician,74369.0, 7470  1504  4869  2523 ,2,2020-05-21t15:33+00:00
R68678130,a180176368,kamlesh,jawad,dennis,m,67,7/4/1953, 479  scaysbrook  drive  brentwood  vlge ,kincumber,2251.0,nsw, 02  1536  5127 ,mcsgjdlmpb@hotmail.com,certificate-i,personal-services-worker,76961.0, 8697  0750  2253  4656 ,48,2020-07-14t10:29+00:00
R47810797,f119707748,kyle,davarius,adams,f,36,30/5/1984, 216  philip  street  windmill  medical  centre , kin  kora ,4680.0,qld, 07  2669  5977 ,,certificate-ii,carer,73089.0, 0574  8625  7563  5355 ,7,2010-05-07t20:57+00:00
R38156081,c180115638,robert,c,hancox,m,61,18/6/1959, 248  wiltshire  drive  willsmere ,kew,3101.0,vic, 03  3278  8383 ,,certificate-iv,automotive-worker,82096.0, 2372  4263  0509  0996 ,42,2020-06-10t16:07+00:00
R23666963,a139626663,michael,eugene,ferguson,f,35,27/1/1985, 1620  rosebank  west  way  hope  island  resort , hope  island ,4212.0,qld, 07  8453  9086 ,michael.ferguson@mail.com.au,certificate-iv,other-technician,115500.0, 8084  8575  1141  3140 ,15,2019-04-20t10:40+00:00
R03302316,b103601332,richard,albert,cummings,f,26,29/4/1991, 1  Berg  Street ,Blacktown,2148.0,NSW, 02  6300  4348 ,tbanjcdona@mail.com.au,diploma,other-technician,79772.0, 2109  9303  0771  9809 ,10,2017-10-20T08:07+00:00
R31355917,g133917155,r,d,dry,m,69,22/10/1951, 96  village  way  cedar  bay ,oxenford,4210.0,qld, 07  1064  8617 ,dry78@yahoo.com,bachelor-degree,education-professional,86242.0, 6075  6539  1819  0738 ,48,2018-12-04t01:42+00:00
R89242195,f125991482,david,tyler,oakley,m,31,27/2/1987, 5  Riveredge  Court ,Tewantin,4565.0,QLD, 07  1415  0036 ,david.oakley@gmail.com,senior-secondary-school,farm-worker,, 7986  0153  9614  3666 ,14,2018-08-21T13:53+00:00
R08781580,d108178085,gary,alexander,vogler,m,30,21/2/1990, 85  matrix  drive  yowah  opal  fields ,cunnamulla,4490.0,qld,,gary.vogler@mail.com.au,certificate-iv,other-technician,92187.0, 1093  2320  2965  7456 ,11,2020-02-03t02:03+00:00
R18762194,a149161782,gregory,steven,ragland,m,58,8/12/1961, 42  Carlile  Street ,Evatt,2617.0,ACT,,gregory.ragland@aol.com,certificate-ii,other-service-worker,, 9653  3296  7964  3001 ,36,2015-05-16T10:16+00:00
R91507938,i179185093,sean,boyce,sawyers,m,69,5/3/1951, 1  hardcastle  road  finis  river , dundee  beach ,840.0,nt, 08  5240  3485 ,sawyers67@gmail.com,masters-degree,manager,, 0892  2740  8355  2222 ,49,2019-09-26t08:03+00:00
R85543166,a148156536,benjamin,junior,bittle,m,8,27/10/2009, 75  Albert  Avenue ,Springvale,3171.0,VIC,,benjamin10@gmail.com,primary-school,,0.0,,0,2017-09-08T07:48+00:00
R51527962,i195221576,deshawn,,wilhelm,f,59,13/5/1960, 12  The  Promenade , Surfers  Paradise ,4217.0,QLD, 07  0612  9526 ,deshawn.wilhelm@aol.com,advance-diploma,other-technician,149096.0, 3556  7252  6692  5568 ,41,2019-04-13T19:50+00:00
R09976353,h169079533,jerry,morrison,mclemore,f,64,11/5/1953, 21  McDonald  Drive ,Winchelsea,3241.0,VIC, 03  7614  0749 ,jerry2@yahoo.com,diploma,construction-worker,81731.0, 9148  0635  9379  6776 ,46,2015-03-06T08:45+00:00
R89387062,d170326988,christina,renee,sholar,f,5,9/8/2012, Bradley  Road , Berry  Springs ,837.0,NT, 08  8905  8997 ,sholar.christina@gmail.com,primary-school,,0.0,,0,2017-04-23T14:16+00:00
R00083024,a100238040,donald,,bertaux,m,28,15/3/1989, 31  Garnsey  Avenue ,Panania,2213.0,NSW, 02  9666  0892 ,bertaux75@mail.com.au,doctoral-degree,ict-professional,120919.0, 6749  6903  1104  5422 ,12,2017-11-08T07:06+00:00
R36353706,f173606353,savannah,marie,peaks,f,24,23/5/1996, 400  ruthven  street  heritage  plaza  arcade ,toowoomba,4350.0,qld, 07  7486  3331 ,savannah.peaks@mail.com,certificate-iii,automotive-worker,53087.0, 9174  3738  4913  7905 ,5,2020-06-19t10:47+00:00
R78574519,d117557849,snehal,dustin,rogers,m,24,25/10/1996, 1  mungi  road  wylie ,moura,4718.0,qld, 07  3292  0883 ,rogers92@hotmail.com,senior-secondary-school,secretary,33810.0, 6051  5854  6648  1255 ,5,2020-04-06t23:43+00:00
R08369834,g160338498,margaret,dianna,kraklan,f,46,9/10/1974, 88  park  street  apmnt  6 , south  melbourne ,3205.0,vic, 03  5094  0570 ,tpmsnaires@mail.com,secondary-school,machinary-driver,10868.0, 3934  3756  2047  2349 ,27,2020-06-09t22:07+00:00
R06936836,a189366306,theodore,edwin,bailey,f,37,1/7/1980, 30  Harm  Street ,Murgon,4605.0,QLD, 07  3212  6238 ,tgarmkahdm@aol.com,advance-diploma,other-technician,108685.0, 7849  1531  9977  0869 ,21,2017-01-06T12:07+00:00
R63172488,g178631482,charles,clarke,mercer,m,12,24/4/2008, 98  hinton  road  clearview ,hinton,2321.0,nsw, 02  0230  6929 ,charles.mercer@gmail.com,secondary-school,,0.0,,0,2020-07-19t11:39+00:00
R38153328,d188132335,alan,,mostiller,f,66,18/5/1952, 23  Collins  Place ,Ringwood,3134.0,VIC, 03  0344  0924 ,aornfpgasl@mail.com,masters-degree,art-media-professional,89474.0, 1752  2371  8602  5367 ,40,2009-01-01T13:03+00:00
R08963366,a189366306,theodore,edwin,bailey,f,40,1/7/1980, 643  esplanade  street  abel  tasmen  motel , lakes  entrance ,3909.0,vic, 03  1117  3420 ,,advance-diploma,other-technician,108685.0, 7849  1531  9977  0869 ,21,2020-02-03t22:43+00:00
R24922064,f122264490,hal,gregory,archambault,f,71,15/4/1949, 23  goolwa  road  cabin  18 ,middleton,5213.0,sa, 08  0946  6064 ,nhimhlglrq@mail.com.au,senior-secondary-school,taxi-driver,15829.0, 5397  2696  6490  9888 ,52,2020-04-20t13:16+00:00
R19559161,a169111955,leonard,louis,manson,f,6,27/6/2014, 16  tweed  street  osler  house  (cnr  pohlman  s  street ,southport,4215.0,qld, 07  2072  0220 ,leonard93@gmail.com,primary-school,,0.0,,0,2020-02-19t05:43+00:00
R41147214,b144141271,mark,,bowers,m,24,24/3/1994, 5  Palmer  Street ,Ingham,4850.0,QLD, 07  9375  0835 ,qcppfhqpif@yahoo.com,senior-secondary-school,construction-labourer,, 9589  0564  8472  2438 ,7,2018-03-26T06:17+00:00
R09661985,d158669109,herman,lacey,golda,m,54,18/6/1966, 85  hester  street  cambrai  vlge ,merriwa,6030.0,wa, 08  8379  8554 ,golda.herman@hotmail.com,certificate-iv,automotive-worker,85687.0, 9195  3673  4948  1166 ,32,2017-09-27t24:38+00:00
R78511042,f111852074,larry,christian,bowes,m,43,9/6/1977, 403  colooli  road  anzac  building ,narrabeen,2101.0,nsw, 02  1829  2736 ,larry20@hotmail.com,certificate-i,health-support-worker,-9999.0, 0295  4877  1542  3968 ,24,2020-07-06t18:22+00:00
R88633834,g133863848,gerald,anthony,rauen,f,62,27/1/1954, 3  gertrude  street  westleigh ,warwick,4370.0,qld, 07  9107  9986 ,,bachelor-degree,ict-professional,91954.0, 3368  6189  5249  0356 ,46,2015-02-20T16:32+00:00
R21640755,e101567452,joan,renee,hsu,f,29,2/10/1991, 4  douglas  drive  clifton  waters , wy  yung ,3875.0,vic, 03  4671  0324 ,joan.hsu@hotmail.com,certificate-iv,ict-technician,109542.0, 3350  5889  8873  9716 ,4,2014-03-17t13:31+00:00
R35599320,h192350935,karen,,mello,f,18,16/11/2000, 150  glen  road  glenroad ,craven,2422.0,nsw, 02  1467  1435 ,marshall52@mail.com.au,secondary-school,machinary-driver,14345.0, 8737  1337  0790  0753 ,1,2018-05-13T08:31+00:00
R08081000,b100808100,barry,edward,shaffer,m,18,27/7/1999, 12  Caffrey  Street ,Woorinen,3589.0,VIC, 03  8124  0792 ,barry78@aol.com,bachelor-degree,education-professional,139350.0, 7518  9169  8314  5695 ,2,2017-07-03T15:38+00:00
R66159056,d191666550,perry,e,zeller,m,25,3/3/1995, 47  village  drive  latrobe  village ,reservoir,3073.0,vic,,perry21@mail.com,certificate-ii,construction-worker,93165.0, 0054  0725  2375  0564 ,6,2020-04-10t22:42+00:00
R41491256,a124514619,charles,allen,brundage,m,20,7/1/2000, 23  northcott  drive  div  adfa ,campbell,2612.0,act, 02  9798  7925 ,brundage61@gmail.com,senior-secondary-school,machinary-driver,-9999.0, 2785  7452  4583  0699 ,1,2020-05-24t23:43+00:00
R74212445,f141275442,paul,,johnson,m,20,17/11/2000, 9  nimbin  place  ozanam  villa , coffs  harbour ,2450.0,nsw, 02  4789  9077 ,paul.johnson@mail.com,senior-secondary-school,construction-labourer,15405.0, 1033  4323  2326  6107 ,1,2020-03-17t19:28+00:00
R07679840,d174796008,ronald,maxcy,bobroff,f,37,4/7/1983, 71  bourke  road  clarinda  retirement  village ,clayton,3168.0,vic, 03  5418  8824 ,ttteadksle@mail.com,advance-diploma,other-technician,147242.0, 8157  0337  0254  4706 ,15,2017-08-11t17:55+00:00
R83616838,f163868318,christopher,eugene,commins,m,60,11/1/1958, 100  Goldens  Road ,Forster,2428.0,NSW, 02  7869  2562 ,,graduate-certificate,chief-executive,166298.0, 9451  3344  6153  3162 ,40,2015-06-17T16:46+00:00
R96918214,f112149689,teangela,little,lawing,f,23,18/5/1997, 260  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2486.0,nsw, 02  4308  3898 ,teangela55@aol.com,bachelor-degree,other-technician,74743.0, 4194  4473  7269  2911 ,4,2020-07-21t05:45+00:00
R71452415,c175215414,mary,janeil,mainhart,f,26,8/8/1991, 18  Santalum  Street ,Rivett,2611.0,ACT, 02  5187  2499 ,,certificate-i,clerks,46533.0, 8136  7203  1679  8383 ,10,2017-04-13T21:26+00:00
R37967907,g170397697,paul,madison,booth,f,68,25/1/1952, 9  the  esplanade  bridgeport ,darwin,800.0,nt, 08  4165  2497 ,paul.booth@mail.com.au,graduate-certificate,health-professional,102342.0, 0300  3657  4345  6247 ,47,2018-04-21t04:16+00:00
R43352637,i153763432,melvin,william,chuba,m,19,21/4/1997, 140  welsford  street  monash  place ,shepparton,3630.0,vic,,chuba23@mail.com,graduate-diploma,ict-professional,118958.0, 2384  7371  8874  7670 ,4,2016-06-13T05:51+00:00
R54891673,a117495368,claudette,vermilye,sutton,f,27,12/6/1993, 106  nelson  bay  road  bayway  caravan  site , fullerton  cove ,2318.0,nsw, 02  4369  4416 ,sutton.claudette@hotmail.com,masters-degree,manager,180900.0, 2474  3334  0705  3417 ,8,2020-01-07t23:43+00:00
R45625292,h152452692,g,,bromhal,m,50,14/10/1967, 64  Woornack  Road ,Carnegie,3163.0,VIC, 03  9165  9741 ,bromhal.g@yahoo.com,graduate-certificate,general-manager,, 7232  7551  9865  0128 ,24,2007-05-08T14:15+00:00
R96869543,a158949636,lauren,,cloer,f,37,18/1/1983, 21  yakkalla  street  nareen  garden , bateau  bay ,2261.0,nsw, 02  0416  7484 ,cloer59@hotmail.com,bachelor-degree,education-professional,110870.0, 2555  5346  1055  7913 ,18,2020-06-26t08:02+00:00
R02843895,i185940382,pam,murphy,grimes,f,35,1/1/1985, 11  nicholson  street  flt  2 , balwyn  north ,3104.0,vic, 03  3375  2591 ,grimes55@aol.com,diploma,other-technician,87723.0, 9471  5721  4492  9804 ,16,2020-02-04t12:18+00:00
R32902334,f104322339,daniel,dale,morris,m,22,27/1/1998, 2  moffat  street  park  crest ,caloundra,4551.0,qld,,daniel.morris@aol.com,certificate-iii,engineering-worker,83261.0, 1693  6811  6902  4643 ,3,2020-01-27t13:34+00:00
R34799421,b199421347,alan,eugene,gibbons,m,57,17/1/1963, 97  maud  street  rosetta  village , victor  harbor ,5211.0,sa,,alan.gibbons@yahoo.com,diploma,ict-technician,99044.0, 7170  8946  1606  8760 ,38,2020-03-03t23:30+00:00
R43408152,h148543210,john,edward,scazafavo,m,14,20/4/2006, 85  melbourne  road  / , st  johns  park ,2176.0,nsw,,ksoctcbflr@mail.com,secondary-school,,-9999.0,,0,2020-06-22t19:24+00:00
R84200478,b188247400,brandon,russell,stallings,m,23,17/8/1997, 19  touchstone  lane  touchstone ,gawler,7315.0,tas, 03  9914  2522 ,brandon76@gmail.com,secondary-school,shop-assistent,6856.0, 8794  4174  7260  8231 ,4,2020-04-20t20:33+00:00
R71916499,e191694719,michael,lee,alsaidi,m,48,18/9/1971, 11  Harris  Street ,Millner,810.0,NT, 08  7259  6383 ,gjkdfdjkic@hotmail.com,certificate-iv,ict-technician,133910.0, 6059  1071  7297  4228 ,30,2019-08-23T01:25+00:00
R39565894,b195854963,earl,,craft,f,21,16/7/1999, 15  Craig  Crescent ,Nightcliff,810.0,NT, 08  4428  2073 ,craft24@gmail.com,certificate-i,carer,63113.0, 5251  7457  7393  8644 ,2,2020-08-15T11:02+00:00
R78530954,f135754890,rebecca,,jonczak,f,13,8/5/2007, 12  Pitman  Court ,Malak,812.0,NT,,jonczak.rebecca@aol.com,secondary-school,,0.0,,0,2020-12-08T13:32+00:00
R55364932,a159635324,jimmy,thomas,green,f,81,4/8/1939, 275  george  street  windsor  dental  centre ,windsor,2756.0,nsw, 02  4690  6709 ,chmighoign@hotmail.com,senior-secondary-school,re-tired,0.0, 7324  4146  8209  1117 ,45,2020-07-03t22:55+00:00
R92869411,f112149689,teangela,little,lawing,f,23,18/5/1997, 260  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2486.0,nsw, 02  4308  3898 ,teangela55@aol.com,bachelor-degree,other-technician,74743.0, 4194  4473  7269  2911 ,4,2020-07-21t05:45+00:00
R67054427,b154470276,charles,jackson,johnson,f,53,5/7/1967, 22  mitchell  street  central  specialist  clinic ,darwin,800.0,nt, 08  4904  8051 ,,certificate-iv,ict-technician,74097.0, 2952  3815  6024  8200 ,27,2013-05-21t03:53+00:00
