ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,rec_id,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
f140578239,7, 2748  24578  2  2 ,married,114,31,23,73,205,0,stomach-upset-in-morning,2012-01-25t19:06+00:00,15,secondary-school,,0.0,,0,2020-01-12t10:28+00:00,rec-38964,james,anthony,keyser,f,02/09/2005, 22  devon  road  villa  38  devon  vlge ,bassendean,6054.0,wa, 08  1442  5665 ,ndcpdgkcip@yahoo.com
e102508696,54, 5090  84573  1  1 ,not-married,189,55,15,72,198,0,skin-graft,2015-09-04t22:35+00:00,56,senior-secondary-school,construction-labourer,14096.0, 6345  1857  8729  2139 ,40,2017-01-19T21:46+00:00,rec-60851,melanie,colbert,barto,f,11/10/1961, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  1367  5737 ,melanie87@yahoo.com
h172848720,9, 3712  24994  1  2 ,married,132,32,18,76,111,0,chest-pain,2020-02-01t02:11+00:00,9,primary-school,,-698.3900639408766,,0,2020-02-07t04:02+00:00,rec-93169,allen,mark,escott,f,22/06/2011, 55  darragh  street  dockside  town  square , kangaroo  point ,4169.0,qld, 07  7979  8969 ,allen.escott@mail.com
b128482076,11, 7217  68553  1  2 ,not-married,127,53,32,75,130,0,back-pain-at-needle-puncture-site,2014-05-16t06:37+00:00,17,senior-secondary-school,casual-worker,-9999.0, 7240  2933  3631  4411 ,2,2020-03-02t22:55+00:00,rec-8839,laura,morris,ware,f,25/05/2003, 5  park  terrace  telopea  park ,kingston,2604.0,act, 02  9604  4462 ,ware.laura@gmail.com
e171848482,7, 1612  65401  1  2 ,married,127,22,13,74,116,0,lower-back-pain-(related-to-fall),2020-03-08t21:04+00:00,7,primary-school,,-9999.0,,0,2020-02-17t21:11+00:00,rec-87639,kevin,michael,magas,f,14/06/2013, 80  queen  street  the  specialist  centre ,campbelltown,2560.0,nsw, 02  0976  7332 ,kevin26@yahoo.com
e171848482,7, 1612  65401  1  2 ,married,127,22,13,74,116,0,lower-back-pain-(related-to-fall),2020-03-08t21:04+00:00,7,primary-school,,-2853.295633294054,,0,2020-06-21T05:19+00:00,rec-87639,kevin,michael,magas,f,14/06/2013, 80  queen  street  the  specialist  centre ,campbelltown,2560.0,nsw, 08  0517  3222 ,kevin26@yahoo.com
e113080328,10, 5003  46984  1  2 ,married,122,41,27,77,249,0,coughing,2016-06-15t17:25+00:00,14,secondary-school,,0.0,,0,2020-04-02t21:50+00:00,rec-14234,meredith,cheran,mitchell,f,20/10/2006, 1  arthurton  road  kainton  road ,paskeville,5552.0,sa, 08  6810  1568 ,sgrgdfehnp@yahoo.com
b150184899,11, 4057  68113  1  3 ,not-married,151,32,14,75,133,0,cataract-surgery,2014-06-17t13:56+00:00,17,senior-secondary-school,casual-worker,0.0, 4808  4271  3739  2065 ,2,2020-07-25t14:02+00:00,rec-81057,daniel,eldon,hassell,f,08/02/2003, 3331  coral  road  benjamin  lagoon , humpty  doo ,836.0,nt, 02  0972  9348 ,daniel.hassell@yahoo.com
f171507096,20, 7019  83093  1  3 ,not-married,199,83,20,78,105,0,constipation,2019-12-14t05:44+00:00,17,certificate-iv,other-worker,81299.0, 9805  8485  8618  5000 ,2,2016-06-05T23:58+00:00,rec-85668,sanford,wayne,mace,f,09/10/1999, 514  tall  timbers  road  macquarie  shores  van  park , lake  munmorah ,2518.0,nsw, 02  9781  5782 ,mfbsimdibe@gmail.com
i155906082,15, 6118  35692  1  2 ,not-married,158,60,24,77,199,0,runny-nose,2017-08-20t13:49+00:00,18,senior-secondary-school,casual-worker,0.0, 9394  4643  8474  8181 ,1,2020-02-03t17:31+00:00,rec-9488,bryan,craven,carson,m,29/04/2002, 85  coppards  road  newcomb  village ,newcomb,3219.0,vic, 03  8115  6441 ,
b105591246,7, 6301  33633  1  3 ,married,120,27,18,67,180,0,injured-shoulder,2013-09-17t12:19+00:00,14,secondary-school,,0.0,,0,2020-05-06t13:01+00:00,rec-57596,bonnie,rebecca,herrin,f,02/02/2006, 45  seaview  avenue  villa  2/3  federation  garden , port  macquarie ,2444.0,nsw, 08  5371  0275 ,herrin.bonnie@gmail.com
e120519178,10, 5485  34702  1  3 ,not-married,130,40,23,79,232,0,cough,2013-05-10t23:18+00:00,18,senior-secondary-school,casual-worker,0.0, 3860  1706  3913  6524 ,1,2020-02-26t16:20+00:00,rec-8554,margaret,michelle,thompson,m,12/04/2002, 10  reef  street  railway  cottage ,maldon,3463.0,vic, 03  8575  6382 ,thompson.margaret.mail.com.au
a192677864,10, 6126  85475  2  2 ,married,156,74,30,73,123,0,urinary-frequency,2018-10-15t19:06+00:00,15,secondary-school,,0.0,,0,2020-04-25t15:46+00:00,rec-34390,stephen,mack,rorie,m,22/06/2005, 21  thornton  street  amaroo  court , surfers  paradise ,4217.0,qld, 07  1939  6841 ,stephen88.gmail.com
e106582034,14, 8324  55146  1  2 ,not-married,167,54,19,79,161,1,upper-respiratory-tract-infection,2017-01-12t21:07+00:00,16,senior-secondary-school,casual-worker,2694.8941105945323, 2890  0979  8574  1764 ,1,2018-05-18T08:15+00:00,rec-26149,jaimie,eyuel,robbins,m,14/08/2002, 53  the  circuit  blackbutwood ,shellharbour,3442.0,nsw, 03  0347  9896 ,robbins.jaimie.mail.com
e106582034,14, 8324  55146  1  2 ,not-married,167,54,19,79,161,1,upper-respiratory-tract-infection,2017-01-12t21:07+00:00,18,senior-secondary-school,casual-worker,4018.81687825237, 2890  0979  8574  1764 ,1,2020-01-21t07:24+00:00,rec-26149,jaimie,eyuel,robbins,m,14/08/2002, 53  the  circuit  blackbutwood ,shellharbour,2529.0,nsw, 02  1164  6315 ,robbins.jaimie.mail.com
i115827629,60, 9566  49520  1  2 ,married-de-facto,177,70,22,72,161,0,pain:-left-thumb,2017-08-04t08:32+00:00,59,bachelor-degree,ict-professional,149610.0, 6945  4623  9597  0900 ,44,2016-03-20T19:53+00:00,rec-38015,peter,lawrence,vangorder,m,11/12/1957, 9  cavenagh  street  national  mutual  centre ,darwin,2518.0,nt, 08  5102  9011 ,vangorder.peter@mail.com.au
d131950530,8, 3543  79245  2  2 ,married,123,31,20,81,186,0,fall,2016-10-08t24:11+00:00,11,secondary-school,,0.0,,0,2019-11-22T11:38+00:00,rec-91729,gerson,willie,rosario,f,27/03/2008, 81  smith  street  aant  house ,darwin,7315.0,nt, 08  0619  7553 ,rosario97@mail.com
d131950530,8, 3543  79245  2  2 ,married,123,31,20,81,186,0,fall,2016-10-08t24:11+00:00,12,secondary-school,,0.0,,0,2020-07-23t02:52+00:00,rec-91729,gerson,willie,rosario,f,27/03/2008, 81  smith  street  aant  house ,darwin,835.0,nt, 08  0619  7553 ,rosario97@mail.com
a144454090,11, 3539  52036  1  2 ,not-married,132,54,30,76,146,0,bursitis---right-hip,2014-05-13t09:15+00:00,18,senior-secondary-school,casual-worker,0.0, 2153  0888  0993  7138 ,1,2020-05-03t09:39+00:00,rec-91805,adrian,allen,jenkins,f,07/04/2002, 134  templeton  street  wang  priv  hospital ,wangaratta,3677.0,vic, 03  1269  6971 ,sqhpbhafmj@mail.com
i134640640,14, 3765  93082  2  2 ,not-married,144,45,21,74,237,0,low-energy,2016-09-01t10:26+00:00,18,senior-secondary-school,casual-worker,0.0, 6189  3036  0476  1369 ,1,2020-01-04t15:30+00:00,rec-51987,shirley,hughes,tackett,f,05/05/2002, 12  wills  street  skerman  chambers ,townsville,4551.0,qld, 07  1085  0909 ,shirley96@mail.com.au
g106070922,7, 2576  34798  2  2 ,married,114,25,19,74,156,0,transient-ischemic-attack,2020-02-24t21:20+00:00,7,primary-school,,0.0,,0,2020-03-06t22:28+00:00,rec-16808,debra,renee,smith,f,13/03/2013, 23  temperley  street  villa  14 ,nicholls,2913.0,act, 02  5565  8936 ,debra16@yahoo.com
f112676649,8, 7810  13625  1  2 ,married,126,-99,22,79,153,0,ankle-swelling,2015-03-15t12:21+00:00,13,secondary-school,,0.0,,0,2020-05-09t17:18+00:00,rec-40374,shelby,lynn,swett,f,21/10/2007, 59  smith  street  cml  building ,darwin,800.0,nt, 08  3685  9900 ,shelby64@gmail.com
f182140597,7, 6463  26044  2  3 ,married,129,28,16,76,184,0,neuralgia,2015-05-08t18:52+00:00,12,secondary-school,,-9999.0,,0,2020-02-09t22:16+00:00,rec-7180,leah,marymacinnis,tune,f,26/07/2008, 78  terrigal  drive  the  bungalows  caravn  vlge ,erina,2250.0,nsw, 02  4420  7997 ,leah10@hotmail.com
f162256485,5, 3510  24775  1  3 ,married,104,23,21,76,175,0,hypertension,2020-05-16t10:21+00:00,5,pre-school,,0.0,,0,2020-02-18t20:58+00:00,rec-62951,tara,lanette,morris,f,12/02/2015, 114  benelong  road  wirrungulla ,dubbo,2830.0,nsw, 02  1568  4216 ,
e152645379,6, 1820  72764  1  2 ,married,106,18,16,79,154,0,death,2015-10-23t14:50+00:00,11,primary-school,,-9999.0,,0,2020-05-07t05:21+00:00,rec-73799,edward,laurence,calvo,f,30/12/2009, 1516  boydells  road  wynona  downs , dalyup  north ,6450.0,wa, 08  9538  0135 ,jsantghfjq@aol.com
f162774719,11, 5589  92015  2  2 ,married,138,60,31,70,173,0,post-op-pain,2018-03-19t09:47+00:00,13,secondary-school,,0.0,,0,2020-04-13t16:15+00:00,rec-24192,sylvia,juanita,creech,f,09/04/2007, 350  jakes  crossing  stock  route , west  kempsey ,2440.0,nsw, 02  4574  5528 ,sylvia.creech@hotmail.com
c129664520,5, 2111  13265  2  2 ,married,108,19,16,69,130,0,drowsiness,2020-03-05t07:32+00:00,5,pre-school,,-9999.0,,0,2020-02-19t07:11+00:00,rec-78103,daniel,ashton,bowman,f,22/04/2015, 1  warwick  street  villa  5 ,minto,2566.0,nsw, 02  0239  7810 ,pmpkpfjnee.aol.com
f121890450,10, 9596  88678  2  2 ,married,128,51,31,77,221,0,crying,2016-01-04t19:04+00:00,14,secondary-school,,-9999.0,,0,2020-01-10t24:22+00:00,rec-54879,randolph,h,blake,m,22/08/2006, 953  caveside  road  brookhill ,caveside,7304.0,tas, 08  9534  6710 ,blake.randolph@mail.com
f189342813,11, 3210  51482  2  3 ,married,154,40,16,74,189,0,wandering,2016-10-25t13:23+00:00,15,secondary-school,,0.0,,0,2020-01-02t03:10+00:00,rec-74376,billie-joel,baxter,hackney,f,21/10/2005, 240  mitchell  road  lucivale , wagga  wagga ,2650.0,nsw, 02  5818  9443 ,hackney45@aol.com
f157001039,12, 9178  23382  1  3 ,not-married,142,41,20,69,111,0,blurred-monocular-vision-in-right-eye,2014-08-23t17:01+00:00,18,senior-secondary-school,casual-worker,0.0, 5174  1527  6310  6492 ,1,2020-02-16t05:16+00:00,rec-62613,chris,norris,wideman,m,13/08/2002, 40  parap  road  finance  house ,darwin,7250.0,nt, 08  6870  5986 ,cekbpmfmkk@hotmail.com
b178437631,5, 3964  31652  1  2 ,married,114,21,16,63,153,0,trip-and-fall,2020-04-24t09:36+00:00,5,pre-school,,0.0,,0,2020-07-03t09:52+00:00,rec-88428,george,earl,spell,f,26/08/2015, 27  bridge  street  upstairs  flat ,uralla,2358.0,nsw, 02  9155  3290 ,pgiosegehs@mail.com.au
h151302480,15, 7670  21949  2  2 ,not-married,159,54,21,72,174,0,drowsy/sleepy,2019-06-19t17:43+00:00,16,senior-secondary-school,casual-worker,0.0, 9323  9119  2126  7263 ,3,2020-07-03t19:01+00:00,rec-92208,russell,kephart,glasgow,f,12/07/2004, 47  mitchell  street  rcg  centre ,darwin,800.0,nt, 08  0374  2047 ,russell23@mail.com.au
h119832906,10, 8961  86718  1  2 ,married,135,47,25,71,233,0,iron-deficiency,2015-02-21t16:07+00:00,15,secondary-school,,-9999.0,,0,2020-03-01t15:19+00:00,rec-40270,linda,simpson,swan,m,09/07/2005, 41  phillips  street  nantucket ,cabarita,2137.0,nsw, 02  0849  0628 ,linda.swan@mail.com
d170326988,8, 7472  79636  2  3 ,married,121,23,15,70,191,0,syncope,2020-02-17t11:04+00:00,8,primary-school,,-9999.0,,0,2020-04-03t10:57+00:00,rec-68872,christina,renee,sholar,m,09/08/2012, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  2932  5525 ,sholar.christina@gmail.com
d170326988,8, 7472  79636  2  3 ,married,121,23,15,70,191,0,syncope,2020-02-17t11:04+00:00,5,primary-school,,0.0,,0,2017-04-23T14:16+00:00,rec-68872,christina,renee,sholar,m,09/08/2012, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  8905  8997 ,sholar.christina@gmail.com
d161701730,10, 1251  43420  1  3 ,married,127,53,32,77,178,0,dizziness,2020-02-17t20:11+00:00,10,primary-school,,0.0,,0,2020-03-03t01:24+00:00,rec-45918,robert,charles,hogg,m,24/08/2010, 1  windmill  road  rum  jungle ,batchelor,845.0,nt, 08  9716  6017 ,hogg36@mail.com.au
f183502627,6, 4080  61351  2  2 ,married,123,27,17,85,262,0,low-energy,2020-01-02t11:27+00:00,6,primary-school,,-9999.0,,0,2020-03-19t20:42+00:00,rec-63356,billy,r,quinn,m,26/10/2014, 5  harrys  road  rivendell , arthurs  creek ,3099.0,vic, 03  6295  5562 ,billy92@hotmail.com
a113308941,8, 5851  28365  1  3 ,married,115,30,22,78,203,0,upper-respiratory-infection,2013-06-24t12:46+00:00,15,secondary-school,,0.0,,0,2020-02-07t17:30+00:00,rec-57090,barbara,ann,maye,f,18/10/2005, 29  wells  road  bluegums  c/van  park ,chelsea,3196.0,vic, 03  5093  0673 ,barbara.maye@gmail.com
c184678676,8, 2965  78114  2  3 ,married,125,36,23,85,185,0,fall,2020-02-08t24:09+00:00,8,primary-school,,-1644.9688954940957,,0,2020-06-21t02:11+00:00,rec-10662,frederick,nigel,cline,m,10/07/2012, 392  redwood  road  redwood  vlge ,kingston,7051.0,tas, 03  0342  0746 ,cline.frederick@mail.com
b103601332,19, 6613  94392  2  2 ,married,186,95,27,82,144,0,insomnia,2013-12-13t18:15+00:00,26,diploma,other-technician,79772.0, 2109  9303  0771  9809 ,10,2017-10-20T08:07+00:00,rec-89463,richard,albert,cummings,f,29/04/1991, 18  bollig  garden  swan  cottage  homes ,bentley,2148.0,wa, 08  1060  4626 ,tbanjcdona.mail.com.au
g121273881,10, 9452  65810  2  3 ,married,148,30,13,76,173,0,muscle-spasms-in-neck,2020-07-25t08:17+00:00,10,primary-school,,2622.7162853131285,,0,2020-05-14t24:55+00:00,rec-71134,anthony,michael,walters,f,12/03/2010, 1  lilliput-norong  road  glenhurst ,rutherglen,3685.0,vic, 03  8684  8857 ,anthony.walters@gmail.com
e113261565,7, 7723  48306  2  2 ,married,116,34,25,78,253,0,congested-left-ear,2020-02-21t12:45+00:00,7,primary-school,,0.0,,0,2020-04-17t18:47+00:00,rec-48538,joseph,robert,oxendine,m,18/01/2013, 412  colooli  road  anzac  building ,narrabeen,2101.0,nsw, 02  3174  0926 ,oxendine58@hotmail.com
b119055767,4, 6803  40077  1  2 ,married,97,15,15,66,231,0,agitated,2011-04-19t12:01+00:00,13,secondary-school,,0.0,,0,2020-06-20t08:03+00:00,rec-44399,angelica,hinson,shokes,f,31/05/2007, 5  carrabie  street  raaf  base ,darwin,800.0,nt, 08  4925  5383 ,angelica.shokes@mail.com
h152346182,6, 7960  86764  2  2 ,married,132,42,24,74,208,0,bilateral-hand-tremor,2016-09-04t23:01+00:00,13,secondary-school,,7666.342908851772,,0,2020-05-13t06:03+00:00,rec-90709,william,douglas,smith,f,07/10/2007, 17  medley  street  the  hermitage ,chifley,2606.0,act, 02  1654  9808 ,smith7.mail.com.au
f152814176,6, 4274  15690  1  3 ,married,109,22,18,72,82,0,intestinal-blockage,2013-07-08t11:42+00:00,13,secondary-school,,3843.822021053207,,0,2020-03-05t14:51+00:00,rec-7096,cecily,stuart,dickey,f,09/07/2007, 123  willandra  road  villa  12 ,cromer,2250.0,nsw, 02  2188  9334 ,ntlpqprgqh.gmail.com
g190844704,8, 5586  62109  2  3 ,married,117,25,18,70,187,0,bilateral-essential-tremor-in-hands,2020-07-18t17:54+00:00,8,primary-school,,0.0,,0,2020-04-26t17:15+00:00,rec-76985,james,michael,reffelt,f,10/12/2012, 31  cambridge  road  bellerive  quay ,cambridge,7170.0,tas, 03  9533  0183 ,cradgrerbn@mail.com.au
g143509700,11, 9404  46137  2  3 ,not-married,142,61,30,72,251,0,nasuea,2015-04-14t24:08+00:00,16,senior-secondary-school,casual-worker,-9999.0, 0541  6605  7823  1460 ,3,2020-01-07t03:49+00:00,rec-50965,herman,eric,morton,m,20/09/2004, 1014  glencoe  road  sylbie  white  suffolk  stud  pindari ,bell,4408.0,qld, 07  5830  0022 ,herman53@hotmail.com
h186761593,5, 7893  18715  2  3 ,married,102,23,22,74,139,0,atrial-flutter,2014-06-17t13:23+00:00,11,primary-school,,0.0,,0,2020-07-25t13:36+00:00,rec-53184,christopher,ray,capps,m,11/03/2009, 15  perwell  street  unicorn  manor ,keperra,4054.0,qld, 07  5907  0047 ,icqdkpiljj@gmail.com
g132598445,12, 8653  28582  1  2 ,married,150,68,30,75,191,0,positional-neck-cramps,2017-10-10t16:13+00:00,15,secondary-school,,0.0,,0,2020-01-03t24:09+00:00,rec-80186,aaron,raymone,lipe,f,12/11/2005, 8  crozier  circuit  urambi  village ,kambah,2902.0,act, 02  6532  5104 ,aaron.lipe@mail.com
c120797865,4, 1810  45091  1  3 ,married,99,-99,17,74,125,0,insomnia,2011-06-13t07:38+00:00,13,secondary-school,,0.0,,0,2020-01-08t11:39+00:00,rec-7710,charlene,weaver,morris,f,11/08/2007, 49  dunorlan  road  mount  patrick  estate ,moltema,7304.0,tas, 07  0695  1203 ,morris11@mail.com
d186560589,14, 6019  11181  2  3 ,not-married,147,63,29,74,128,0,right-thumb-paronchia,2017-05-07t24:44+00:00,17,senior-secondary-school,casual-worker,0.0, 8534  2931  3027  6590 ,2,2020-05-02t15:29+00:00,rec-60353,jonathan,dolph,webster,m,20/04/2003, 148  city  walk  garema  court , canberra  city ,2601.0,act, 02  1219  8013 ,jonathan82@aol.com
h189857527,20, 6940  89449  2  2 ,not-married,173,129,43,71,140,0,middle-insomnia,2019-08-17t10:13+00:00,17,advance-diploma,ict-technician,-9999.0, 2389  1880  4338  7185 ,2,2016-03-07T06:54+00:00,rec-27125,john,neyland,gawlowski,m,17/07/1999, 48  the  mall  paspalis  centrepoint ,darwin,2602.0,nt, 08  1241  4018 ,john.gawlowski@mail.com.au
c100065673,8, 8709  56001  2  3 ,married,123,-99,21,68,180,0,rash,2020-03-01t09:59+00:00,8,primary-school,,-9999.0,,0,2020-01-20t12:29+00:00,rec-35519,margaret,falinda,carter,f,04/01/2012, 60  netherton  street  selangor  medical  centre ,nambour,4560.0,qld, 07  6853  2530 ,carter19@gmail.com
c139222079,13, 7440  27216  1  3 ,not-married,149,53,23,76,217,0,left-forearm-actinic-keratosis,2017-12-08t12:21+00:00,16,senior-secondary-school,casual-worker,0.0, 6338  5304  2708  6711 ,3,2020-06-24t14:01+00:00,rec-19539,sandra,holland,ariosa,f,21/08/2004, 12  raktari  place  kuranda ,kalaru,2550.0,nsw, 02  8299  8374 ,sandra.ariosa@hotmail.com
e112025114,11, 5587  69358  1  2 ,not-married,137,50,26,77,170,0,hypokalemia,2014-06-14t07:36+00:00,17,senior-secondary-school,casual-worker,-9999.0, 1416  3371  7906  3192 ,2,2020-01-04t01:48+00:00,rec-65489,yasmin,ann,fresina,m,11/11/2003, 3  heeterra  close  raaf  base ,winnellie,3220.0,nt, 08  8380  4784 ,fresina.yasmin@gmail.com
c129953088,10, 6496  77977  2  2 ,married,148,28,12,76,176,0,fall,2019-09-10t06:19+00:00,11,primary-school,,0.0,,0,2020-04-08t16:20+00:00,rec-37077,marie,kathleen,henderson,f,09/12/2009, 800  main  road  eltham  exchange ,eltham,3095.0,vic, 03  4279  8764 ,henderson.marie@aol.com
i135839236,11, 6869  30365  1  2 ,not-married,126,30,18,65,215,0,low-vitamin-d,2014-02-25t22:54+00:00,17,senior-secondary-school,casual-worker,-9999.0, 4202  8159  0239  0369 ,2,2020-04-14t11:24+00:00,rec-87050,lee,michael,sells,f,27/01/2003, 30  potts  street  downstairs , norman  gardens ,7000.0,qld, 07  1099  1917 ,sells.lee@hotmail.com
g175447433,52, 6844  26214  2  1 ,married,180,104,32,77,114,0,depressed-mood,2016-03-09t18:49+00:00,52,certificate-iii,automotive-worker,62344.0, 3288  5517  6209  9271 ,36,2015-05-16T11:11+00:00,rec-90295,evan,jay,pittman,f,15/12/1964, 70  school  road  russell  down ,bellbrae,3228.0,vic, 03  5619  6333 ,pittman16@yahoo.com
i101484409,3, 1478  73057  1  2 ,married,97,15,15,70,116,0,melanoma-surgery,2012-02-08t02:43+00:00,11,primary-school,,0.0,,0,2020-02-12t10:15+00:00,rec-77796,robert,anthony,bryant,f,23/04/2009, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  5641  9764 ,bryant18@mail.com
e137624876,5, 3850  98596  1  3 ,married,110,20,16,74,196,0,acute-pericarditis-s/p-elective-atrial-fibrilation-and-flutter-ablation,2012-09-19t06:03+00:00,13,secondary-school,,0.0,,0,2020-04-06t10:23+00:00,rec-72411,daniel,earl,pugh,f,11/07/2007, 9  buderim  avenue  pines  drive ,buderim,4556.0,qld, 07  7007  9466 ,pugh88@yahoo.com
e165550224,21, 5715  20911  2  3 ,married-de-facto,172,99,33,82,95,0,kidney-stones,2014-12-10t04:01+00:00,24,certificate-i,personal-services-worker,36246.0, 2528  8853  4480  4443 ,8,2017-06-04T06:57+00:00,rec-44799,tammie,,bartley,f,29/06/1993, 21  walters  street  the  lakes  retirement  village , bundaberg  north ,3579.0,qld, 07  9468  1319 ,tammie53@mail.com
d188717777,7, 6215  31321  2  2 ,married,110,22,18,72,220,0,nausea,2013-07-08t13:01+00:00,14,secondary-school,,0.0,,0,2020-07-08t07:15+00:00,rec-44888,delwin,g,hagler,m,24/10/2006, 1012  st  arnaud  road  maryborough ,wareek,3465.0,vic, 03  3751  3559 ,delwin.hagler@gmail.com
b140172325,13, 4450  22076  2  2 ,not-married,164,49,18,76,126,0,low-energy,2017-03-14t14:59+00:00,16,senior-secondary-school,casual-worker,-9999.0, 0564  7938  9778  7147 ,3,2020-02-26t20:18+00:00,rec-59524,stafford,alexander,youngblood,m,13/10/2004, 1  king  road  little  bend ,nannup,6275.0,wa, 08  1352  7249 ,stafford.youngblood@yahoo.com
e187138567,10, 7188  74700  1  2 ,married,136,31,16,71,45,0,fall,2015-11-22t09:09+00:00,15,secondary-school,,0.0,,0,2020-04-24t11:24+00:00,rec-76311,francisco,michael,scott,f,14/11/2005, 69  cobalt  street  lulworth  flats , broken  hill ,2464.0,nsw, 02  3228  5221 ,aeempqaaqa@mail.com.au
a145379433,12, 7055  43352  2  3 ,not-married,154,42,17,70,147,0,acute-renal-failure-secondary-to-dehydration,2015-01-03t08:28+00:00,18,senior-secondary-school,casual-worker,0.0, 9576  0250  9956  5130 ,1,2020-04-21t16:46+00:00,rec-28390,john,anthony,wright,m,03/04/2002, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  5487  2613 ,wright.john@hotmail.com
g173260760,9, 5627  21849  1  2 ,married,138,32,16,77,220,0,depression,2017-11-09t04:58+00:00,12,secondary-school,,0.0,,0,2020-07-16t12:13+00:00,rec-15970,kevin,colin,hill,m,27/02/2008, 7  townhead  crescent  maison  dieu ,singleton,2330.0,nsw, 02  5230  9146 ,hill.kevin@mail.com
b174347187,11, 1731  52045  2  3 ,married,144,33,15,81,141,0,carpal-tunnel-syndrome,2018-06-16t10:22+00:00,13,secondary-school,,0.0,,0,2020-05-22t11:19+00:00,rec-48624,wanda,reinhart,aldridge,f,02/12/2007, 2  hamilton  street  macquarie  homes , campbell  town ,7210.0,tas, 03  2955  6410 ,aldridge70@aol.com
